"2048";"253";"1";"206";"0";"66.74.132.191";"1206386320";"1";"0";"1";"1";"1";"1";;;"Bishop was fun, but hot.  We all camped at the pit and there was pretty much no snow at the Buttermilks.";;"0";"gA==";"z2gxcijm";"1";"0";;"206";"0";"0"
"2049";"249";"1";"98";"0";"71.83.223.6";"1206387620";"1";"0";"1";"1";"1";"1";;;"[quote=&quot;oldskool5150&quot;:enmogl8p]quote me saying something like &quot;sure, 4 hits of LSD in my gatorade might have been  excessive for the day of bouldering; but hey, WAY TO GIT ER DONE!!!!&quot;[/quote:enmogl8p]

Thanks, Joe. I'll send that over to Kevin for processing.";;"0";"gA==";"enmogl8p";"1";"0";;"98";"0";"0"
"2050";"205";"1";"98";"0";"71.83.223.6";"1206388649";"1";"0";"1";"1";"1";"1";;;"[quote=&quot;fraction&quot;:2wmdmgct]hey josh.  let me know when you go up to the stones.  that's a short drive for me and would love to tag along.[/quote:2wmdmgct]

no tagging along about it. It'll be great to have you there.";;"0";"gA==";"2wmdmgct";"1";"0";;"98";"0";"0"
"2051";"254";"1";"14";"0";"71.129.177.84";"1206389163";"1";"0";"1";"1";"1";"0";;"rtm or someone whos been  to tram of late";"what is the snow like under the Boardwalk Trav?";;"0";"gA==";"2xi4w4b3";"1";"0";;"14";"0";"0"
"2052";"205";"1";"16";"0";"68.5.50.26";"1206389955";"1";"0";"1";"1";"1";"0";;;"I almost put Purple Stones in my Santa Monica Mountains guide, but to be honest I was near the end of the project and was burnt out.  

I went to the area (having not been there for 10 years or so) and much of it was overgrown.  I also saw room for a couple of bolted routes on the creek's edge near the first boulders (maybe 4-6 short 3-5 bolt routes could be done on the bulging wall) and a steep arete climb opposite the shorter wall that would be longer.

When researching for that book, it seemed like every potential area I went to research I ended up adding routes to.  I just wasn't up for doing that yet again.  If you or someone you know (maybe Bill) wants to add a few routes there, it would help to round out what is otherwise a somewhat limited (but fun) area.

- Louie";;"0";"gA==";"30kcgke6";"1";"0";;"16";"0";"0"
"2054";"205";"1";"98";"0";"71.83.223.6";"1206393821";"1";"0";"1";"1";"1";"1";;;"I can letya know when we go up there if you wanna join...

I'm going to Home Depot today to get some supplies. I spent all day Saturday digging out a little more on that cave at Tick Rock, and I just don't have the right tools.
Purple Stones grown over? ... I can fix that. Bill is pretty psyched about the place. I think some good coverage in the guide will really add to SoCal's bouldering scene. If it's as good as Bill says it is, then it'll be great. It's probably like the tunnel boulders, some really great stuff there but obscure, forgotten and overgrown. Each area that I cover, I also clean up and do some trail maintenence. I'm also working on getting some of those carabiner signs like they have up in Yosemite to mark trailheads to certain areas like Tick Rock or the Tunnel.";;"0";"gA==";"gy7xn1t1";"1";"0";;"98";"0";"0"
"2055";"252";"1";"3";"0";"75.80.234.60";"1206402399";"1";"0";"1";"1";"1";"0";;;"is he down/up here now? I was hoping to give him the grand tour!";;"0";"gA==";"3qh0l50k";"1";"0";;"3";"0";"0"
"2056";"252";"1";"53";"0";"192.45.72.27";"1206402688";"1";"0";"1";"1";"1";"0";;;"We saw him in the blistering heat at the Jupiter boulders on Saturday with the G-Unit and 100000000 other people.";;"0";"gA==";"goyagd5d";"1";"0";;"53";"0";"0"
"2057";"252";"1";"3";"0";"75.80.234.60";"1206402849";"1";"0";"1";"1";"1";"0";;;"freaky - won't be around this weekend! Going to Bishop to kidnap Matt Birch, drag him down here to Tram, and then force him to put up hard new problems!

fraction - same old story, everybody loves to bash JTree...

ask freaky!";;"0";"gA==";"25aqmlki";"1";"0";;"3";"0";"0"
"2058";"254";"1";"3";"0";"75.80.234.60";"1206402964";"1";"0";"1";"1";"1";"0";;;"didn't go that far, but my guess is that its ok

but only for those looking to extend Black Widow Bite all the way down!!1!";;"0";"gA==";"1s7x5qz2";"1";"0";;"3";"0";"0"
"2059";"205";"1";"16";"0";"68.5.50.26";"1206405606";"1";"0";"1";"1";"1";"0";;;"The rock at Purple Stones is much better than the rock at Malibu Tunnel.

The problems there are top-notch, it was just one of those areas that was just off the beaten path enough to never really get popular enough to keep the trails and such in place.

The shorter new route possibilities are kind of bulging at the start on cobbles and the arete is taller with better holds on lesser quality rock.  If you tell Bill about them, he may be interested in bolting something.  My plate is more than full right now, so I wouldn't be interested in coming up and doing anything myself.

Let me know what becomes of your trip though.";;"0";"gA==";"3ptiiegl";"1";"0";;"16";"0";"0"
"2060";"255";"7";"3";"0";"75.80.234.60";"1206418725";"1";"0";"1";"1";"1";"0";;"Case Study #23";"[img:3oix7wsc]http&#58;//www&#46;socalbouldering&#46;com/casestudyarchive/csteez/cs23teez&#46;jpg[/img:3oix7wsc]


what could it be?";;"0";"CA==";"3oix7wsc";"1";"0";;"3";"0";"0"
"2061";"252";"1";"5";"0";"66.74.233.126";"1206420669";"1";"0";"1";"1";"1";"1";;;"jtree has the best bouldering <!-- s:lol: --><img src=\"{SMILIES_PATH}/icon_lol.gif\" alt=\":lol:\" title=\"Laughing\" /><!-- s:lol: --> hands down.

Although since it's where I grew up I kinda have to say that. Tram rates pretty high too.";;"0";"CA==";"11t1ltzn";"1";"0";;"5";"0";"0"
"2062";"253";"1";"255";"0";"70.187.154.211";"1206422929";"1";"0";"1";"1";"1";"1";;;"Bishop was way fun! Projects were sent, keg was consumed, golf was played and photos were taken. Here are some of mine... 
I don't know any of the names of the routes so I'm just going to repeat names I heard as buzzwords  (Names have been added)

Al on Slowdance, Mandance whatever (Last Dance V9)
[img:3o138dyo]http&#58;//i246&#46;photobucket&#46;com/albums/gg83/yaAussie/Bishop%20March%2008/P3210602c&#46;jpg[/img:3o138dyo]

Aron on Acid Wash right
[img:3o138dyo]http&#58;//i246&#46;photobucket&#46;com/albums/gg83/yaAussie/Bishop%20March%2008/P3210616c&#46;jpg[/img:3o138dyo]

Al oh uh... something (My Heart Grew Wings V3)
[img:3o138dyo]http&#58;//i246&#46;photobucket&#46;com/albums/gg83/yaAussie/Bishop%20March%2008/P3210690c&#46;jpg[/img:3o138dyo]

Aron on something heinously blank (Mr Witty v6)
[img:3o138dyo]http&#58;//i246&#46;photobucket&#46;com/albums/gg83/yaAussie/Bishop%20March%2008/P3210714c&#46;jpg[/img:3o138dyo]

Again
[img:3o138dyo]http&#58;//i246&#46;photobucket&#46;com/albums/gg83/yaAussie/Bishop%20March%2008/P3210725c&#46;jpg[/img:3o138dyo]";;"0";"CA==";"3o138dyo";"1";"0";;"255";"0";"0"
"2063";"253";"1";"5";"0";"66.74.233.126";"1206423365";"1";"0";"1";"1";"1";"1";;;"Freakin hot yo!

Friday (at the happys) was really warm in the sun. Probably 80's but on the canyon walls in the shade with the breeze, it was more low 70's. 

Saturday was warm at the golf course. 15 people showed up for golf which = 3 teams of 5. John (Verm) Sherman, myself, Brian Rhodes, Adam Lincoln, and some dude named Jody were the first team (team crimp). We won with 2 over par I think. Brian was doing keg stands at all of the water fountains and we moved the flag to the sandtraps for the group behind us.  Brian also let Verm pose for a tee off from his mouth for a photo. Verm actually hit the ball and scared the crap outa Brian. 

A second team consisting of a bunch of people I don't know was asked to stop climbing the trees with their shirts off. Later I found out they were trying to get cell reception. 

The third team consisted of E.Z. and fiance , his brother Troy, Buck, and 2 others. They started with a shot of tequila at the first hole. Not sure how many drinks all together but on hole 5 a fight almost started. A ball landed next to some hot headed regulars cart. He proceeded to cuss them out AFTER they apologized. This pissed off Troy who threw down his clubs and gave the guy a push. It escalated a little bit before hot head backed down, left his wife behind and took his golf cart full boar to security (not caring who's games he drove thru and interupted.) Turn's out the guy was a known problem so we were all in the clear. Entertaining to watch though. 

Sunday (at the buttermilks) was again really warm. In the shade it was perfect, almost chilly even. No snow anywhere that I saw. A guy named Ian did Mandala right behind us after about 10 minutes working it. He then repeated it 5 min. later with ease. 

All in all a good weekend. Townsend Brown, Mellisa Higbie, and John Custer (all ex rockreation people) made appearances. Many were missed.";;"0";"CA==";"33evum8s";"1";"0";;"5";"0";"0"
"2064";"255";"7";"5";"0";"66.74.233.126";"1206424450";"1";"0";"1";"1";"1";"1";;;"The underground?";;"0";"CA==";"2ejfvaql";"1";"0";;"5";"0";"0"
"2065";"231";"7";"5";"0";"66.74.233.126";"1206424543";"1";"0";"1";"1";"1";"1";;;"i don't have a laptop and my flatscreens are bolted to the wall. I don't know whut I woooood doo. maybe fotoshop the images upside downways.<!-- s:( --><img src=\"{SMILIES_PATH}/icon_sad.gif\" alt=\":(\" title=\"Sad\" /><!-- s:( -->";;"0";"CA==";"2l9y1r3c";"1";"0";;"5";"0";"0"
"2066";"256";"6";"5";"0";"66.74.233.126";"1206425464";"1";"0";"1";"1";"1";"1";;"More photos of Bishop";"all by Sonja.

these guys might be gay!
[img:2wptse4h]http&#58;//i246&#46;photobucket&#46;com/albums/gg83/yaAussie/Bishop%20March%2008/P3210607&#46;jpg[/img:2wptse4h]

some dude named robert on every color you are v6
[img:2wptse4h]http&#58;//i246&#46;photobucket&#46;com/albums/gg83/yaAussie/Bishop%20March%2008/P3210651&#46;jpg[/img:2wptse4h]

me gettin angry on ever color and Yes thats a pony tail on top. Why? I don't know.
[img:2wptse4h]http&#58;//i246&#46;photobucket&#46;com/albums/gg83/yaAussie/Bishop%20March%2008/P3210672&#46;jpg[/img:2wptse4h]

some dude falling off of Saigon v6 
[img:2wptse4h]http&#58;//i246&#46;photobucket&#46;com/albums/gg83/yaAussie/Bishop%20March%2008/P3230817&#46;jpg[/img:2wptse4h]";;"0";"CA==";"2wptse4h";"1";"0";;"5";"0";"0"
"2067";"253";"1";"98";"0";"71.83.223.6";"1206431401";"1";"0";"1";"1";"1";"1";;;"i really like the focus on &quot;Aron on something heinously blank (Mr Witty v6)&quot;";;"0";"CA==";"3i3jdibv";"1";"0";;"98";"0";"0"
"2068";"255";"7";"10";"0";"69.224.44.185";"1206455111";"1";"0";"1";"1";"1";"0";;;"Nicole Face at The Underground.";;"0";"CA==";"601q2vme";"1";"0";;"10";"0";"0"
"2069";"256";"6";"10";"0";"69.224.44.185";"1206455634";"1";"0";"1";"1";"1";"0";;;"Nice spot by the chick in the purple pants.";;"0";"CA==";"2dpl2f2y";"1";"0";;"10";"0";"0"
"2070";"255";"7";"11";"0";"66.75.138.220";"1206456398";"1";"0";"1";"1";"1";"0";;;"Damn. I actually knew one but was too slow to reply. It's Pilo attempting the Nicole Face. Nice shot!";;"0";"CA==";"2xa6g54g";"1";"0";;"11";"0";"0"
"2071";"257";"1";"16";"0";"70.213.4.156";"1206458099";"1";"0";"1";"1";"1";"0";;"Was there a wedding?";"Front page photo today has a photo credit of C. Miramontes.

Did we miss something?

And if so, why did she take his name?  

I would have thought it would have been the other way around.";;"0";"CA==";"2mmhgh31";"1";"0";;"16";"0";"0"
"2072";"257";"1";"29";"0";"68.183.125.99";"1206459312";"1";"0";"1";"1";"1";"1";;;"she does seem to have him by the short and curlys.";;"0";"CA==";"6ral14kt";"1";"0";;"29";"0";"0"
"2074";"253";"1";"29";"0";"68.183.125.99";"1206459725";"1";"0";"1";"1";"1";"1";;;"I see el borracho made an appearance as well. The first mr witty shot is awesome.";;"0";"CA==";"ew5mjnvq";"1";"0";;"29";"0";"0"
"2075";"253";"1";"24";"0";"71.107.129.66";"1206460372";"1";"0";"1";"1";"1";"0";;;"[img:utdyoen1]http&#58;//i219&#46;photobucket&#46;com/albums/cc15/mturner1223/aronoompa&#46;jpg[/img:utdyoen1]

The resemblance is there";;"0";"CA==";"utdyoen1";"1";"0";;"24";"0";"0"
"2076";"253";"1";"255";"0";"70.187.154.211";"1206460517";"1";"0";"1";"1";"1";"1";;;"HEY wow. A fairy (ARON!?!?!) came and edited my post last night and added route names!";;"0";"CA==";"1x9qcnjp";"1";"0";;"255";"0";"0"
"2077";"253";"1";"21";"0";"75.212.176.238";"1206462020";"1";"0";"1";"1";"1";"1";;;"[quote=&quot;Stretch&quot;:2qh6li65][img:2qh6li65]http&#58;//i219&#46;photobucket&#46;com/albums/cc15/mturner1223/aronoompa&#46;jpg[/img:2qh6li65]

The resemblance is there[/quote:2qh6li65]

 <!-- s:shock: --><img src=\"{SMILIES_PATH}/icon_eek.gif\" alt=\":shock:\" title=\"Shocked\" /><!-- s:shock: -->";;"0";"iA==";"2qh6li65";"1";"0";;"21";"0";"0"
"2078";"253";"1";"20";"0";"76.202.204.37";"1206465648";"1";"0";"1";"1";"1";"0";;;"Hey a.ron was the E.Z. n brother Troy u mentioned in your post last name Harrison?";;"0";"iA==";"4rnnjk1e";"1";"0";;"20";"0";"0"
"2079";"257";"1";"98";"0";"71.83.223.6";"1206470886";"1";"0";"1";"1";"1";"1";;;"very interesting. something like secret wedding i heard about once...

or maybe its Robert's distant cousin, Chokichi Miramontes from Japan who is also a rock climbing photographer...";;"0";"iA==";"3qf4dzjj";"1";"0";;"98";"0";"0"
"2080";"255";"7";"9";"0";"76.249.188.235";"1206496938";"1";"0";"1";"1";"1";"0";;;"I am in with the Nicole Face also. The problem actually looks high in the picture nice trick.";;"0";"iA==";"2cxzgdur";"1";"0";;"9";"0";"0"
"2081";"256";"6";"9";"0";"76.249.188.235";"1206497051";"1";"0";"1";"1";"1";"0";;;"She is still trying to pull her pants out of her ass";;"0";"iA==";"1iwkldwv";"1";"0";;"9";"0";"0"
"2082";"257";"1";"5";"0";"66.74.233.126";"1206508529";"1";"0";"1";"1";"1";"1";;;"[img:34ubg1eg]http&#58;//i237&#46;photobucket&#46;com/albums/ff241/aroncouzens/RedneckWedding2&#46;jpg[/img:34ubg1eg]";;"0";"CA==";"34ubg1eg";"1";"0";;"5";"0";"0"
"2083";"253";"1";"5";"0";"66.74.233.126";"1206508769";"1";"0";"1";"1";"1";"1";;;"yes sir. Erick and his brother the fighter! Evidently at the last classic, troy almost got into a fight there as well.";;"0";"CA==";"25ke8di9";"1";"0";;"5";"0";"0"
"2084";"257";"1";"23";"0";"67.151.201.82";"1206544300";"1";"0";"1";"1";"1";"0";;;"That is the greatest picture I've ever seen.

The dog, the beverage, the cigarette, the flannel.... so good on so many levels.";;"0";"CA==";"1lg9nb60";"1";"0";;"23";"0";"0"
"2085";"252";"1";"9";"0";"99.139.96.241";"1206586023";"1";"0";"1";"1";"1";"0";;;"Golfer may be in Sunday. I will see how the hangover I plan to have is doing in the morning. What time and where is everybody meeting? 

Josh is good, that is it. 

SS";;"0";"CA==";"k9mh4at9";"1";"0";;"9";"0";"0"
"2086";"257";"1";"5";"0";"66.74.233.126";"1206596486";"1";"0";"1";"1";"1";"1";;;"google is probably the greatest invention . . . . evar!


[img:tzww2nbs]http&#58;//i237&#46;photobucket&#46;com/albums/ff241/aroncouzens/redneck_wedding_reception&#46;jpg[/img:tzww2nbs]";;"0";"CA==";"tzww2nbs";"1";"0";;"5";"0";"0"
"2087";"257";"1";"23";"0";"67.151.201.82";"1206630302";"1";"0";"1";"1";"1";"0";;;"Pregnant keg-stand? Brilliant!";;"0";"CA==";"opwpds0q";"1";"0";;"23";"0";"0"
"2088";"258";"1";"9";"0";"99.139.96.127";"1206672676";"1";"0";"1";"1";"1";"0";;"New Steele Valley Problem? Jigsaw Boulder?";"I found this cool Jigsaw boulder a few weeks ago at Steele Valley. It looks like it had been previously discovered, however I do not believe it was climbed based on the loose rock that was dislodged for the feet during my ascent. If someone sent this before let me know I am tenatively calling it Jigsaw (V7?) and I am unsure of the rating, but it is harder then Holy Roller whatever the consensus is on that problem. The problem starts on a half pad crimp for the right hand and a minimal gaston for the left. 

[img:351oiymi]http&#58;//i264&#46;photobucket&#46;com/albums/ii189/sanch10/IMG_0824&#46;jpg[/img:351oiymi]

The feet are under the belly of the boulder. Powerful lock to another half pad crimp.

[img:351oiymi]http&#58;//i264&#46;photobucket&#46;com/albums/ii189/sanch10/IMG_0825&#46;jpg[/img:351oiymi]

And pull to the lip where you will find a good edge. 


[img:351oiymi]http&#58;//i264&#46;photobucket&#46;com/albums/ii189/sanch10/IMG_0826&#46;jpg[/img:351oiymi]

More amazing jigsaw holds help you exit the slab.

[img:351oiymi]http&#58;//i264&#46;photobucket&#46;com/albums/ii189/sanch10/IMG_0827&#46;jpg[/img:351oiymi]


Part of the crux is staying off the boulder left and hitting the boulder behind you. A little body tension can help this. This is some off the coolest rock at Steele Valley. The boulder sits behind Ultamatum about 100-200 yards to the north on a hill top near the backside road. Let me know what you think if you climb it. By the way the really nice looking hold chalked out left is really only accessible starting higher on the problem. The boulder cannot be missed look for the jigsaw face.

Good luck enjoy.

SS

Photos by R. Craig";;"0";"CA==";"351oiymi";"1";"0";;"9";"0";"0"
"2089";"258";"1";"16";"0";"68.5.50.26";"1206677369";"1";"0";"1";"1";"1";"0";;;"I think we saw this while hiking around one afternoon when it had gotten too hot to climb (if it's where I think it is).

As far as I know, no one has ever climbed it.  Congrats on a nice FA.  Perfect name too.

Try to keep track of anything you do out there.  At some point I will be doing a guide.

- Louie";;"0";"CA==";"15d83qhf";"1";"0";;"16";"0";"0"
"2090";"258";"1";"16";"0";"68.5.50.26";"1206677988";"1";"0";"1";"1";"1";"0";;;"If it's where I think it is, there is a small developed circuit on the opposite side of the road up the hill (on the right as you are driving up to Ultimatum and that area).

Look for two parallel, diagonal thin cracks that face the road on a solitary tower.  The thin crack has been bouldered by yours truly.  It's an amazing climb that's hardest getting onto the problem and started up the crack.  It's a little tall, but the higher you get - the easier it is.  I worked it ground up since it has a nice, flat landing.  Most of the rest of that circuit is found on the back of the rock and on the boulders immediately surrounding it, but there is room for much more in the vicinity.

You should wander around that area next time you go out.";;"0";"CA==";"6k5pr2nq";"1";"0";;"16";"0";"0"
"2091";"258";"1";"9";"0";"76.251.2.68";"1206681007";"1";"0";"1";"1";"1";"0";;;"This is on the same side of the road as ultimatum just farthur up the road and on the left towards the top of the hill.";;"0";"CA==";"271i0vvn";"1";"0";;"9";"0";"0"
"2092";"258";"1";"98";"0";"71.83.223.6";"1206684593";"1";"0";"1";"1";"1";"1";;;"love the reptilian skin look of the rock. i gotta get out there. never been...";;"0";"CA==";"2axij79c";"1";"0";;"98";"0";"0"
"2381";"292";"9";"20";"0";"76.202.204.37";"1208453059";"1";"0";"1";"1";"1";"1";;"San Bernardino County Bouldering";"I think that the name of this website should be called San Bernardino County Bouldering.Thats all the talk and the pictures are from anyway and how many times are you guys gonna show the same picture over n over n over n over n over n over n over AGAIN?So please change the name or show other places and pictures PLEASE!";"6b13cdae2d19a8ee799593baaf443c72";"0";;"wsvlnj78";"1";"0";;"0";"0";"0"
"2380";"291";"1";"14";"0";"69.237.144.101";"1208447337";"1";"0";"1";"1";"1";"1";;"Re: mid-week Joemo Damo Lev Pinto and Wayne-bobo Tram roundup";"besides being so hot, David prolly climbs more than you too, rtm....";"85f4c4b6dd379ade5c16e60d321abf98";"0";;"orjqg669";"1";"0";;"0";"0";"0"
"2379";"284";"1";"14";"0";"69.237.144.101";"1208447187";"1";"0";"1";"1";"1";"1";;"Re: Yosemite!!";"losersaywhat?";"49c269c127ff08aab93f906de04837a0";"0";;"qdea1es2";"1";"0";;"0";"0";"0"
"2096";"258";"1";"16";"0";"68.5.50.26";"1206716688";"1";"0";"1";"1";"1";"0";;;"Scott -

That's the one I remember.  

The other area I was talking about is on the opposite side of the road and much lower.  Start looking for it as you get to the main intersection before you head up the hill.  It will be straight ahead as you approach the intersection and on your right as you begin up the main hill.

Also, from the Jigsaw Boulder, head more or less straight left along the ridge and there is room for some cool stuff too.  In fact on the far left end of that ridge (300 yards or so) is a long wall that has two good flake problems on it.  The right one is The Flame (picture of Chris Lindner on it in the gallery on this site).  We only did those flakes and a few problems on the taller rock right of it.

This hillside was what we were starting to explore when I stopped going there originally.  I imagine there's a lot yet to be found and done there.

- Louie";;"0";"gA==";"2enbgn5h";"1";"0";;"16";"0";"0"
"2378";"291";"1";"3";"0";"75.80.233.56";"1208445215";"1";"0";"1";"1";"1";"1";;"Re: mid-week Joemo Damo Lev Pinto and Wayne-bobo Tram roundup";"David Hasslehoff is so hot right now!";"454e0e5304448ac954a85baadaf83c6e";"0";;"pc5imwqg";"1";"0";;"0";"0";"0"
"2098";"260";"1";"14";"0";"71.129.177.84";"1206721218";"1";"0";"1";"1";"1";"0";;"Oldsk-ool spots Pander- pandemonium ensues...";"...years in the making, this vids got it all: man vs man, man vs dog, good vs evil, and it was filmed by a canadian so you can be sure its mediocre



if the embed doesnt work: 
<!-- m --><a class=\"postlink\" href=\"http://www.youtube.com/watch?v=Lan6gzcFSf4\">http://www.youtube.com/watch?v=Lan6gzcFSf4</a><!-- m -->
[url:3vj647o1]http&#58;//www&#46;youtube&#46;com/watch?v=Lan6gzcFSf4[/url:3vj647o1]

[url]&lt;object width=&quot;425&quot; height=&quot;355&quot;&gt;&lt;param name=&quot;movie&quot; value=&quot;http://www.youtube.com/v/Lan6gzcFSf4&amp;hl=en&quot;&gt;&lt;/param&gt;&lt;param name=&quot;wmode&quot; value=&quot;transparent&quot;&gt;&lt;/param&gt;&lt;embed src=&quot;http://www.youtube.com/v/Lan6gzcFSf4&amp;hl=en&quot; type=&quot;application/x-shockwave-flash&quot; wmode=&quot;transparent&quot; width=&quot;425&quot; height=&quot;355&quot;&gt;&lt;/embed&gt;&lt;/object&gt;[/url]";;"0";"EA==";"3vj647o1";"1";"0";;"14";"0";"0"
"2376";"284";"1";"14";"0";"69.237.144.101";"1208410954";"1";"0";"1";"1";"1";"1";;"Re: Yosemite!!";"i need lots of padz now that im broken.";"522bf78c63530dad7cbbb3c26deec66e";"0";;"3evtet9m";"1";"0";;"0";"0";"0"
"2377";"284";"1";"5";"0";"66.74.233.126";"1208443671";"1";"0";"1";"1";"1";"1";;"Re: Yosemite!!";"yur geh";"bc68a6434236a72353400660765b4e5b";"0";;"2u9nowi7";"1";"0";;"0";"0";"0"
"2375";"285";"1";"5";"0";"66.74.233.126";"1208410516";"1";"0";"1";"1";"1";"1";;"Re: reported sighting of nude sledding";"they call him the scarecrow";"14e604011029f325effd704461978998";"0";;"1f5whuk8";"1";"0";;"0";"0";"0"
"2373";"289";"1";"5";"0";"66.74.233.126";"1208410340";"1";"0";"1";"1";"1";"1";;"Re: vanishing point / snowblind";"a trudge through it to get there but Soul Caliber itself was snow free. Somewhere in Time was for the most part clear but all around it was covered. The climbs to the right of Tree Attack are also still under snow.";"ddc8d8b8ef5ed2f37f9268f06793510e";"0";;"3p1dm22h";"1";"0";;"0";"0";"0"
"2374";"284";"1";"5";"0";"66.74.233.126";"1208410479";"1";"0";"1";"1";"1";"1";;"Re: Yosemite!!";"at this point, just show up at the tram and you'll find a crew somewhere on the mountain.";"eba94731ab3855d4c2df3a9b3dd47f88";"0";;"8iriyr5b";"1";"0";;"0";"0";"0"
"2104";"261";"9";"9";"0";"99.163.179.62";"1206812239";"1";"0";"1";"1";"1";"0";;"Birthday";"Went to Al's birthday dinner last night and my head hurts from all the Sake. How is the rest of the crew doing? I can only guess how Al is feeling.

Good times.

SS";;"0";"EA==";"342bj4d7";"1";"0";;"9";"0";"0"
"2105";"260";"1";"5";"0";"66.74.233.126";"1206845859";"1";"0";"1";"1";"1";"1";;;"wut, no hit back?? 

where's the fun in that!";;"0";"EA==";"3u651j7b";"1";"0";;"5";"0";"0"
"2106";"261";"9";"5";"0";"66.74.233.126";"1206849908";"1";"0";"1";"1";"1";"1";;;"Sonja and I are fine. Al on the other hand. .  .. . .

evidently passed out in a bathtub at Ash's house with the water running. He was found as it was overflowing. . . . 

good times. And happy birthday Al. 

Happy birthday to you too ol' timer. When is it, Monday you said?

I'll have to change your user name to Foremerly Younger.  <!-- s:lol: --><img src=\"{SMILIES_PATH}/icon_lol.gif\" alt=\":lol:\" title=\"Laughing\" /><!-- s:lol: -->";;"0";"EA==";"3jdtvh4o";"1";"0";;"5";"0";"0"
"2107";"260";"1";"24";"0";"71.105.232.164";"1206850248";"1";"0";"1";"1";"1";"0";;;"Was that a tooth flying out?";;"0";"EA==";"32oj42k6";"1";"0";;"24";"0";"0"
"2108";"261";"9";"9";"0";"76.249.188.112";"1206887009";"1";"0";"1";"1";"1";"0";;;"Yes, Monday. Still 43 for a day. Heading to the tram this morning. I hope it is not too cold.

SS";;"0";"EA==";"2fcw78zd";"1";"0";;"9";"0";"0"
"2371";"289";"1";"10";"0";"75.17.173.169";"1208381021";"1";"0";"1";"1";"1";"1";;"Re: vanishing point / snowblind";"a.ron what was the snow cover like over by Soul Caliber?";"9291f3aa3731ad068d0bf471a16ad2a4";"0";;"2d084w5q";"1";"0";;"0";"0";"0"
"2372";"291";"1";"14";"0";"69.237.144.101";"1208409135";"1";"0";"1";"1";"1";"1";;"mid-week Joemo Damo Lev Pinto and Wayne-bobo Tram roundup";"we toured Lev Pinter and Wayne-bob up at the tramnation today, gave em the full star tour. they crushed all the classics. 

while we were at Gluttony, i did a new right exit, basically climbing regular Gluttony but heading right after the crux; you make a cool move to a gorgeous black zeno, then slopes and stand up. i am calling this exit Glutton-ish, same grade as regular, V8.

Me and Damo and Lev cleaned a new problem left of &quot;Feels Like a Virgin&quot; which i bagged, im calling it &quot;Black Virgin&quot;, possibly V7? go try it and lemme know...it starts above a rock, on a huge jug. climb up and left. awesoome climb, fun moves....on black licheny rock.";"b493045e00577afe99811af968032920";"0";;"k10jh54z";"1";"0";;"0";"0";"0"
"2111";"260";"1";"3";"0";"67.49.228.72";"1206931503";"1";"0";"1";"1";"1";"0";;;"if I ever wanted to beat someone, it would be that guy!!";;"0";"gA==";"3m20xwue";"1";"0";;"3";"0";"0"
"2112";"257";"1";"5";"0";"66.74.233.126";"1206944687";"1";"0";"1";"1";"1";"1";;;"I've heard this is legit, that the paper has been signed and it's official. This is all from a private source. 

RTM, only you can confirm?!?!";;"0";"gA==";"31svl86q";"1";"0";;"5";"0";"0"
"2113";"253";"1";"3";"0";"67.49.228.72";"1206977294";"1";"0";"1";"1";"1";"0";;;"dameat - yes, that be the one and only E.Z. Eric Harrison

saw E.Z. in Bishop last weekend, he told me some funny $hit about this last dirtbag classic.

also ran into a huge rockreation posse, it was really wierd that a.rOn was not there?";;"0";"gA==";"68u5dr8j";"1";"0";;"3";"0";"0"
"2114";"257";"1";"3";"0";"67.49.228.72";"1206977551";"1";"0";"1";"1";"1";"0";;;"confirmed!

we just went in to do the paperwork and the lady said she could do us on the spot for an extra $7, so we went for it. someday we'll have a wedding, if we can ever afford it!  <!-- s:( --><img src=\"{SMILIES_PATH}/icon_sad.gif\" alt=\":(\" title=\"Sad\" /><!-- s:( -->";;"0";"gA==";"2118lsi6";"1";"0";;"3";"0";"0"
"2115";"257";"1";"10";"0";"75.17.173.169";"1206980166";"1";"0";"1";"1";"1";"0";;;"Excellent!  Congrats to you and Chris.";;"0";"gA==";"32kcgcj9";"1";"0";;"10";"0";"0"
"2116";"257";"1";"21";"0";"72.130.139.32";"1206982180";"1";"0";"1";"1";"1";"1";;;"congrats robert!!";;"0";"gA==";"xyna7w85";"1";"0";;"21";"0";"0"
"2117";"257";"1";"16";"0";"68.5.55.79";"1206987383";"1";"0";"1";"1";"1";"0";;;"Congratulations!";;"0";"gA==";"1z2waqpk";"1";"0";;"16";"0";"0"
"2118";"257";"1";"98";"0";"71.83.223.6";"1206991831";"1";"0";"1";"1";"1";"1";;;"yeah, ditto. congratulations!";;"0";"gA==";"3oxuubu0";"1";"0";;"98";"0";"0"
"2119";"257";"1";"5";"0";"66.74.233.126";"1206993585";"1";"0";"1";"1";"1";"1";;;"well that sucks. Now you're never gonna climb. . . .";;"0";"gA==";"25a9fe30";"1";"0";;"5";"0";"0"
"2120";"253";"1";"5";"0";"66.74.233.126";"1206993760";"1";"0";"1";"1";"1";"1";;;"couldn't afford two trips in a row. Went to tram with SupaFreaky, SS, AL, and some kid named Ryan.

Good times were had. Buying a pass next weekend - take me to the highballs!!";;"0";"gA==";"1bmzdg9o";"1";"0";;"5";"0";"0"
